inst_filia_str,n_apariciones,pct,pct_acum,nombre_canonico,sigla,departamento_sede,naturaleza,estado
HOSPITAL LA FE ESPANA,1,0.001,98.34,,,,,pendiente_revision
INSTITUTO AMAZONICO DE INVESTIGACIONES IMANI,1,0.001,98.34,,,,,pendiente_revision
GERMAN INSTITUTE OF GLOBAL AND STUDIES AREA,1,0.001,98.34,,,,,pendiente_revision
XERES LO SAS,1,0.001,98.34,,,,,pendiente_revision
SECRETARIA DE EDUCACION DE TUNJA,1,0.001,98.34,,,,,pendiente_revision
NEOTROPICAL ORNITHOLOGICAL SOCIETY,1,0.001,98.34,,,,,pendiente_revision
UNIVERSIDAD DE ANTIOQUIA MAX PLANCK TANDEM GROUP,1,0.001,98.34,,,,,pendiente_revision
MINISTERIO DE CULTURA DE COLOMBIA,1,0.001,98.34,,,,,pendiente_revision
FIELD MUSEUM,1,0.001,98.35,,,,,pendiente_revision
INSTITUTO SUPERIOR FORMACION DOCENTE SALOME URENA,1,0.001,98.35,,,,,pendiente_revision
CORPORACION SOCIOECOLOGICA PARA EL FUTURO DE BOLIVAR ECOFUTURO,1,0.001,98.35,,,,,pendiente_revision
CONSULTARIO PRIVADO,1,0.001,98.35,,,,,pendiente_revision
M A S ESTUDIOS SAS,1,0.001,98.35,,,,,pendiente_revision
FACULTAD DE ODONTOLOGIA DE LA UNIVERSIDAD NACIONAL DE COLOMBIA,1,0.001,98.35,,,,,pendiente_revision
CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS,1,0.001,98.35,,,,,pendiente_revision
FACULTAD DE DERECHO Y CIENCIAS POLITICAS UNIVERSIDAD DE ANTIOQUIQ,1,0.001,98.35,,,,,pendiente_revision
ARQUITECTURA,1,0.001,98.35,,,,,pendiente_revision
UNIVERSITY OF FERRARA,1,0.001,98.35,,,,,pendiente_revision
UNIVERSIDAD PILOTO,1,0.001,98.36,,,,,pendiente_revision
UNIDAD ADMINISTRATIVA ESPECIAL DEL SISTEMA DE PARQUES NACIONALES NATURALES,1,0.001,98.36,,,,,pendiente_revision
UNIVERSITY OF WYOMING,1,0.001,98.36,,,,,pendiente_revision
SECRETARIA DE EDUCACION DEPARTAMENTAL DE BOYACA,1,0.001,98.36,,,,,pendiente_revision
UNIVERSITE DE PARIS IV PARIS SORBONNE,1,0.001,98.36,,,,,pendiente_revision
UNIVERSIDAD INDUSTRIAL DE SANTANDER ESCUELA DE FILOSOFIA,1,0.001,98.36,,,,,pendiente_revision
FUNDACION UNIVERSITARIA DE SAN GIL,1,0.001,98.36,,,,,pendiente_revision
FUNDACION TROPICO VIVO,1,0.001,98.36,,,,,pendiente_revision
AMOXTLI HISTORIA DE LA EDICION Y LA LECTURA,1,0.001,98.36,,,,,pendiente_revision
WWF COLOMBIA,1,0.001,98.36,,,,,pendiente_revision
ALCALDIA DE BUCARAMANGA,1,0.001,98.37,,,,,pendiente_revision
UNIVERSITY OF NEW MEXICO,1,0.001,98.37,,,,,pendiente_revision
FUNDACION ECOMARES,1,0.001,98.37,,,,,pendiente_revision
FUNDACION UCI DONA PILAR,1,0.001,98.37,,,,,pendiente_revision
INSTITUT DE CIENCIA I TECNOLOGIA AMBIENTAL,1,0.001,98.37,,,,,pendiente_revision
PRACTICA PROFESIONAL PRESTACION DE SERVICIOS,1,0.001,98.37,,,,,pendiente_revision
ESCUELA DE ARQUITECTURA Y DISENO DE AMERICA LATINA Y EL CARIBE ISTHMUS,1,0.001,98.37,,,,,pendiente_revision
CENTRO DE INVESTIGACIONES EN TECNOLOGIAS AMBIENTALES CITA,1,0.001,98.37,,,,,pendiente_revision
CITY UNIVERSITY OF NEW YORK,1,0.001,98.37,,,,,pendiente_revision
GRUPO DE INVESTIGACION EN MICROBIOLOGIA INDUSTRIA Y AMBIENTE,1,0.001,98.37,,,,,pendiente_revision
FORSCHUNGSZENTRUM JULICH,1,0.001,98.38,,,,,pendiente_revision
UFJC FACULTAD TECNOLOGICA,1,0.001,98.38,,,,,pendiente_revision
FUNDACION PARA LA INVESTIGACION Y LA CONSERVACION BIOLOGICA MARINA (FUNDACION ECOMARES),1,0.001,98.38,,,,,pendiente_revision
UNIVERSITY OF COPENHAGEN,1,0.001,98.38,,,,,pendiente_revision
CENTRO DE CIENCIAS GENOMICAS,1,0.001,98.38,,,,,pendiente_revision
CENTRO NACIONAL DE LOS RECURSOS RENOVABLES (SERVICIO NACIONAL DE APRENDIZAJE SENA),1,0.001,98.38,,,,,pendiente_revision
ADVECTOR S A S,1,0.001,98.38,,,,,pendiente_revision
ORGANIZACION SANITAS,1,0.001,98.38,,,,,pendiente_revision
UNIVERSITY OF UTAH,1,0.001,98.38,,,,,pendiente_revision
WESTERN SYDNEY UNIVERSITY,1,0.001,98.38,,,,,pendiente_revision
ESCUELA DE COMUNICACIONES MILITARES,1,0.001,98.39,,,,,pendiente_revision
FEDERACION COLOMBIANA DE GANADEROS,1,0.001,98.39,,,,,pendiente_revision
ANADARKO COLOMBIA COMPANY SUCURSAL COLOMBIA,1,0.001,98.39,,,,,pendiente_revision
COLEGIO GIMNASIO VERMONT SA,1,0.001,98.39,,,,,pendiente_revision
UNIVERSIDAD DE ANTIOQUIA SEDE MEDELLIN (UNIVERSIDAD DE ANTIOQUIA),1,0.001,98.39,,,,,pendiente_revision
HOSPITAL FERNANDO TROCONIS,1,0.001,98.39,,,,,pendiente_revision
NATIONAL LIBRARY OF NEW ZEALAND,1,0.001,98.39,,,,,pendiente_revision
CORPORACION PARA LA INVESTIGACION EL DESARROLLO CIENTIFICO Y LA INNOVACION,1,0.001,98.39,,,,,pendiente_revision
FUNDACION PUBLICA ANDALUZA PARA LA INVESTIGACION BIOSANITARIA DE ANDALUCIA,1,0.001,98.39,,,,,pendiente_revision
PONTIFICIA UNIVERSIDADE CATOLICA DO RIO DE JANEIRO,1,0.001,98.39,,,,,pendiente_revision
UNIVERSIDAD DEL PAIS VASCO,1,0.001,98.4,,,,,pendiente_revision
SECRETARIA DE EDUCACION MUNICIPAL DE FLORENCIA,1,0.001,98.4,,,,,pendiente_revision
UNIVERDOBASIDAD DE CORDOBA,1,0.001,98.4,,,,,pendiente_revision
ASSOCIATION POUR LA RECHERCHE ET LE DAVELOPPEMENT DES MATHODES ET PROCESSUS INDUSTRIELS,1,0.001,98.4,,,,,pendiente_revision
UNIVERSIDAD DE PUERTO RICO,1,0.001,98.4,,,,,pendiente_revision
SENA SERVICIO NACIONAL DE APRENDIZAJE REGIONAL HUILA,1,0.001,98.4,,,,,pendiente_revision
CENTRO COLOMBO AMERICANO,1,0.001,98.4,,,,,pendiente_revision
SUPERIOR ENERGY SERVICES,1,0.001,98.4,,,,,pendiente_revision
UNIVERSITY OF PRINCE EDWARD ISLAND,1,0.001,98.4,,,,,pendiente_revision
INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS,1,0.001,98.4,,,,,pendiente_revision
FUNDACION UNIVERSITARIA BARCELO,1,0.001,98.41,,,,,pendiente_revision
AZIERTA SCIENCE HEALTH,1,0.001,98.41,,,,,pendiente_revision
CENTER FOR CHEMICAL SENSOR DEVELOPMENT,1,0.001,98.41,,,,,pendiente_revision
INSTITUCION EDUCATIVA DE ROZO,1,0.001,98.41,,,,,pendiente_revision
CENTRE INTERNATIONAL DE RECHERCHE EN AGRONOMIE POUR LE DEVELOPPEMENT,1,0.001,98.41,,,,,pendiente_revision
UNION TEMPORAL GUAYURIBA SOSTENIBLE,1,0.001,98.41,,,,,pendiente_revision
ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA DE VILLAPINZON,1,0.001,98.41,,,,,pendiente_revision
CENTRO DE INNOVACION EDUCATIVA Y FORMACION PEDAGOGICA,1,0.001,98.41,,,,,pendiente_revision
CLINICA VETERINARIA ZOORICATOS,1,0.001,98.41,,,,,pendiente_revision
GOBERNACION DEL META,1,0.001,98.41,,,,,pendiente_revision
ADECCO SERVICIOS COLOMBIA S A,1,0.001,98.42,,,,,pendiente_revision
CENTRO DE INVESTIGACION DES CORDELIERS,1,0.001,98.42,,,,,pendiente_revision
ESCUELA DE DERECHOS HUMANOS Y DERECHO INTERNACIONAL HUMANITARIO DEL EJERCIT,1,0.001,98.42,,,,,pendiente_revision
MONTREAL CHILDREN S HOSPITAL,1,0.001,98.42,,,,,pendiente_revision
HOSPITAL GENERAL DE MEDELLIN,1,0.001,98.42,,,,,pendiente_revision
OPERADORA VIAL DE COLOMBIA,1,0.001,98.42,,,,,pendiente_revision
SECRETARIA DE EDUCACION DEL DISTRITO,1,0.001,98.42,,,,,pendiente_revision
FUNDACION TECNOLOGICO CONFENALCO (FUNDACION UNIVERSITARIA TECNOLOGICO COMFENALCO CARTAGENA),1,0.001,98.42,,,,,pendiente_revision
FUNDACION LABORATORIO DE FARMACOLOGIA VEGETAL LABFARVE,1,0.001,98.42,,,,,pendiente_revision
SERVICIO NACIONAL DE APRENDIZAJE SENA REGIONAL QUINDIO (SERVICIO NACIONAL DE APRENDIZAJE SENA),1,0.001,98.42,,,,,pendiente_revision
MUTUAL SER ESS,1,0.001,98.43,,,,,pendiente_revision
UNIVERSIDAD DE CONCORDIA,1,0.001,98.43,,,,,pendiente_revision
UNIVERSITAT TUEBINGEN EBERHARD KARLS,1,0.001,98.43,,,,,pendiente_revision
TECHNICAL UNIVERSITY OF BRAUNSCHWEIG,1,0.001,98.43,,,,,pendiente_revision
ASOCIACION PARA LA PROMOCION DE LA INNOVACION SOCIAL BASADA EN TICS,1,0.001,98.43,,,,,pendiente_revision
IDEOIDE S A S,1,0.001,98.43,,,,,pendiente_revision
DEPARTMENT OF PATHOBIOLOGY OVC UNIVERSITY OF GUELPH,1,0.001,98.43,,,,,pendiente_revision
U S SOYBEAN EXPORT COUNCIL,1,0.001,98.43,,,,,pendiente_revision
FUNDACION GRUPO ARGOS,1,0.001,98.43,,,,,pendiente_revision
EMPRESA SOCIAL DEL ESTADO SUROCCIDENTE,1,0.001,98.43,,,,,pendiente_revision
INSTITUCION EDUCATIVA JOSE ANTONIO GALAN,1,0.001,98.44,,,,,pendiente_revision
CENTRO DE FORMACION AGROINDUSTRIAL LA ANGOSTURA SENA REGIONAL HUILA,1,0.001,98.44,,,,,pendiente_revision
DEPARTAMENTO DE INVESTIGACIONES UNIVERSIDAD CENTRAL,1,0.001,98.44,,,,,pendiente_revision
STRATEGIC INTELLIGENCE,1,0.001,98.44,,,,,pendiente_revision
GOBERNACION DEL CAUCA SECRETARIA DE AGRICULTURA,1,0.001,98.44,,,,,pendiente_revision
DEPARTAMENTO ADMINISTRATIVO DEL DEPORTE LA RECREACIAN LA ACTIVIDAD FASICA Y EL APROVECHAMIENTO DEL TIEMPO LIBRE A COLDEPORTES,1,0.001,98.44,,,,,pendiente_revision
COLLEGE VOOR DE TOELATING VAN GEWASBESCHERMINGSMIDDELEN EN BIOCIDEN,1,0.001,98.44,,,,,pendiente_revision
UNIVERSIDAD FEDERAL RIO GRANDE DEL NORTE,1,0.001,98.44,,,,,pendiente_revision
MUNICIPIO DE SAN JOSE DE CUCUTA,1,0.001,98.44,,,,,pendiente_revision
CAJA DE COMPENSACION FAMILIAR DE BOYACA,1,0.001,98.44,,,,,pendiente_revision
GOTOMATIK S A S,1,0.001,98.45,,,,,pendiente_revision
APIARIOS EL PINAR CIA LTDA,1,0.001,98.45,,,,,pendiente_revision
UNIVERSIDAD NACIONAL DE QUILMES ARGENTINA,1,0.001,98.45,,,,,pendiente_revision
CODESIA LTDA,1,0.001,98.45,,,,,pendiente_revision
FUNDACION PROYECCION ECO SOCIAL,1,0.001,98.45,,,,,pendiente_revision
UNIVERSITY OF SYDNEY,1,0.001,98.45,,,,,pendiente_revision
THE JOHNS HOPKINS HOSPITAL,1,0.001,98.45,,,,,pendiente_revision
THE UNIVERSITY OF SYDNEY,1,0.001,98.45,,,,,pendiente_revision
CLINICA CARDIOVASCULAR,1,0.001,98.45,,,,,pendiente_revision
SECRETARIA DE EDUCACION PARA LA CULTURA,1,0.001,98.45,,,,,pendiente_revision
INSTITUTO DEL CORAZON,1,0.001,98.46,,,,,pendiente_revision
FUNDACION UNIVESIDAD CENTRAL,1,0.001,98.46,,,,,pendiente_revision
SEMINARIO TEOLOGICO REFORMADO DE COLOMBIA,1,0.001,98.46,,,,,pendiente_revision
INSTITUCION UNIVERSITARIA CENTRO DE ESTUDIOS,1,0.001,98.46,,,,,pendiente_revision
GRUPO DE ENFOQUE EN ENERGIA Y CAMBIO CLIMATICO,1,0.001,98.46,,,,,pendiente_revision
ROCCAP SAS,1,0.001,98.46,,,,,pendiente_revision
UNIVERSITY OF BIRMINGHAM,1,0.001,98.46,,,,,pendiente_revision
CNRS UNIVERISDAD DE TOULOUSE,1,0.001,98.46,,,,,pendiente_revision
FUNDACION MARIA CANO MEDELLIN,1,0.001,98.46,,,,,pendiente_revision
SECRETARIA DE EDUCACION DE FLORENCIA,1,0.001,98.46,,,,,pendiente_revision
FUNDACIAN KOBB,1,0.001,98.47,,,,,pendiente_revision
LEWIS AND CLARK COLLEGE,1,0.001,98.47,,,,,pendiente_revision
ESCUELA NORMAL SUPERIOR DEL QUNDIO,1,0.001,98.47,,,,,pendiente_revision
SERVICIO NACIONAL DE APRENDIZAJE CENTRO DE FORMACION AGROINDUSTRIAL,1,0.001,98.47,,,,,pendiente_revision
FUNDACION COLOMBIA EMPRENDE VI OPERADOR PAE BOYACA,1,0.001,98.47,,,,,pendiente_revision
NEWCASTLE UNIVERSITY,1,0.001,98.47,,,,,pendiente_revision
GRUPO DE BIOQUIMICA TEORICA UIS,1,0.001,98.47,,,,,pendiente_revision
HERES AVOCATS,1,0.001,98.47,,,,,pendiente_revision
COMITE NATIONAL DES CONSEILLERS DU COMMERCE EXTERIEUR DE LA FRANCE,1,0.001,98.47,,,,,pendiente_revision
JESUITAS AMAZONAS BRASIL,1,0.001,98.47,,,,,pendiente_revision
NORGTECH S A TECNOLOGIA EN NUTRICION ORGANICA,1,0.001,98.48,,,,,pendiente_revision
FARO TECNOLOGICO,1,0.001,98.48,,,,,pendiente_revision
CLINICA MADRE BERNARDA DE CARTAGENA,1,0.001,98.48,,,,,pendiente_revision
IED JOSE FELIX RESTREPO,1,0.001,98.48,,,,,pendiente_revision
ACADEMIA DE MEDICINA DE CALDAS,1,0.001,98.48,,,,,pendiente_revision
"CENTRAL INSTITUTE OF MENTAL HEALTH, MANNHEIM,",1,0.001,98.48,,,,,pendiente_revision
PLANT AND AGRIBIOSCIENCES RESEARCH CENTER NATIONAL UNIVERSITY OF IRELAND GALWAY,1,0.001,98.48,,,,,pendiente_revision
MUSEO CASA CULTURAL GUSTAVO ROJAS PINILLA,1,0.001,98.48,,,,,pendiente_revision
UNIVERSIDAD DE ALMERIA,1,0.001,98.48,,,,,pendiente_revision
COOMEVA SALUD,1,0.001,98.48,,,,,pendiente_revision
CENTRO JAVERIANO DE ONCOLOGIA,1,0.001,98.49,,,,,pendiente_revision
OBSERVATORIO REGIONAL DEL MERCADO DE TRABAJO DEL HUILA,1,0.001,98.49,,,,,pendiente_revision
UNIVERSIDAD DE LOS LAGOS,1,0.001,98.49,,,,,pendiente_revision
CORPORACION PARA EL DESARROLLO SOCIAL Y AMBIENTA,1,0.001,98.49,,,,,pendiente_revision
BIOCANNABICOL,1,0.001,98.49,,,,,pendiente_revision
INSTITUTO ALEXANDER VON HUMBOLDT MINISTERIO DEL MEDIO PETROLEOSE,1,0.001,98.49,,,,,pendiente_revision
SERVICIOS Y ASESORIAS EN INFECTOLOGIA,1,0.001,98.49,,,,,pendiente_revision
INSTITUTE OF MACROMOLECULAR CHEMISTRY PETRU PONI,1,0.001,98.49,,,,,pendiente_revision
EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JORGE,1,0.001,98.49,,,,,pendiente_revision
CIEN-FCEN UNIVERSIDAD DE ANTIOQUIA,1,0.001,98.49,,,,,pendiente_revision
MOFFATT NICHOL,1,0.001,98.5,,,,,pendiente_revision
UNIVERSIDAD DE CALDAS UNICALDAS,1,0.001,98.5,,,,,pendiente_revision
BIOTECNOLOGIA ALIMENTARIA,1,0.001,98.5,,,,,pendiente_revision
FUNDACION PLANETA AZUL CARIBE,1,0.001,98.5,,,,,pendiente_revision
UNIVERSIDAD AUTONOMA METROPOLITANA IZTAPALAPA,1,0.001,98.5,,,,,pendiente_revision
ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,1,0.001,98.5,,,,,pendiente_revision
ESTUDIO LETRAK,1,0.001,98.5,,,,,pendiente_revision
ASESORES CONSULTORES E INTERVENTORES MACIAS SAS,1,0.001,98.5,,,,,pendiente_revision
FUNDACION CENTRO DE INVESTIGACIONES BIOMEDICAS RIESCARD,1,0.001,98.5,,,,,pendiente_revision
INSTITUTO ALEXANDER VON HUMBOLDT,1,0.001,98.5,,,,,pendiente_revision
UNIVERSIDAD INCCA DE COLOMBIA CORPAFE SEDE CONVENIO SOPO,1,0.001,98.51,,,,,pendiente_revision
POLITECNICO DE MILAN,1,0.001,98.51,,,,,pendiente_revision
NATIONAL HIGH MAGNETIC FIELD LABORATORY,1,0.001,98.51,,,,,pendiente_revision
ESCUELA DE TELEMATICA Y ELECTROCNICA,1,0.001,98.51,,,,,pendiente_revision
GRUPO DE INVESTIGACION EN PRODUCTOS NATURALES Y BIOQUIMICA DE MACROMOLECULA,1,0.001,98.51,,,,,pendiente_revision
IPS UNIVERSITARIA DE ANTIOQUIA,1,0.001,98.51,,,,,pendiente_revision
COMISION DE REGULACION DE ENERGIA Y GAS CREG,1,0.001,98.51,,,,,pendiente_revision
QUALITY VISION TECHNOLOGIES,1,0.001,98.51,,,,,pendiente_revision
SERVICIO NACIONAL DE APRENDIZAJE CENTRO NACIONAL COLOMBO ALEMAN (SERVICIO NACIONAL DE APRENDIZAJE SENA),1,0.001,98.51,,,,,pendiente_revision
ALCALDIA MUNICIPAL DE SANTIAGO DE CALI,1,0.001,98.51,,,,,pendiente_revision
COMERCIAL REDCOM CHILE RED DE COMUNIC,1,0.001,98.52,,,,,pendiente_revision
GESATH OUTSOURCING SAS,1,0.001,98.52,,,,,pendiente_revision
UNIVERSITE NICE SOPHIA ANTIPOLIS,1,0.001,98.52,,,,,pendiente_revision
QUADRANTI INGENIERIA SAS,1,0.001,98.52,,,,,pendiente_revision
CORPORACION AUTONOMA REGIONAL DE RISARALDA CARDER,1,0.001,98.52,,,,,pendiente_revision
SECRETARIA DE SALUD DEL META,1,0.001,98.52,,,,,pendiente_revision
ESCUELA DE MICROBIOLOGIA UDEA,1,0.001,98.52,,,,,pendiente_revision
ECONOMETRIA,1,0.001,98.52,,,,,pendiente_revision
ABBOTT LABORATORIES DE COLOMBIA,1,0.001,98.52,,,,,pendiente_revision
UNIVERSIDAD DE GOTEMBURGO,1,0.001,98.52,,,,,pendiente_revision
SHANGHAI UNITED INTERNATIONAL SCHOOL WANYUAN,1,0.001,98.53,,,,,pendiente_revision
ORGANIZACION DE LAS NACIONES UNIDAS FAO,1,0.001,98.53,,,,,pendiente_revision
LYCEE HAUTE FOLLIS,1,0.001,98.53,,,,,pendiente_revision
INSTITUCION EDUCATIVA DISTRITAL NUESTRA SENORA DEL ROSARIO,1,0.001,98.53,,,,,pendiente_revision
GOBERNACION DE LA GUAJIRA,1,0.001,98.53,,,,,pendiente_revision
UNIVERSIDADE ABERTA DO BRASIL,1,0.001,98.53,,,,,pendiente_revision
COLEGIO COLOMBIANO DE EDUCADORES FISICOS Y PROFESIONES AFINES,1,0.001,98.53,,,,,pendiente_revision
KCUMEN DIGITAL SAS,1,0.001,98.53,,,,,pendiente_revision
SAVIANDINA ORGANICS SAS,1,0.001,98.53,,,,,pendiente_revision
GRUPO SOLUCIONES INFORMATICAS EAT (GRUPO GSIMETA),1,0.001,98.53,,,,,pendiente_revision
FONDO SUECO NORUEGO DE COOPERACION CON LA SOCIEDAD CIVIL COLOMBIANA,1,0.001,98.54,,,,,pendiente_revision
FEDERACION NACIONAL DE COMERCIANTES SECCIONAL BOGOTA,1,0.001,98.54,,,,,pendiente_revision
CONSULTORIOS MEDICOS,1,0.001,98.54,,,,,pendiente_revision
R R INVESTIGACIONES Y CONSULTORIA LIMITADA,1,0.001,98.54,,,,,pendiente_revision
AYUNTAMIENTO DE CARCAIXENT,1,0.001,98.54,,,,,pendiente_revision
TRIBUNAL NACIONAL DE ETICA OPTOMETRICA,1,0.001,98.54,,,,,pendiente_revision
UNIVERSIDAD DE NUESTRA SENORA DEL ROSARIO,1,0.001,98.54,,,,,pendiente_revision
UNIVERSIDAD AUTONOMA DE MEDELLIN,1,0.001,98.54,,,,,pendiente_revision
SECRETARIA DE EDUCACION DE ANTIOQUIA (GOBERNACION DE ANTIOQUIA),1,0.001,98.54,,,,,pendiente_revision
FUNDACION PROSPECTIVA,1,0.001,98.54,,,,,pendiente_revision
ASESOR INDEPENDIENTE,1,0.001,98.55,,,,,pendiente_revision
ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,1,0.001,98.55,,,,,pendiente_revision
INSTITUTO ALTUM,1,0.001,98.55,,,,,pendiente_revision
FUNDACION CUBO ABIERTO,1,0.001,98.55,,,,,pendiente_revision
UNIVERSIDAD LIBRE DE COLOMBIA CARTAGENA (UNIVERSIDAD LIBRE DE COLOMBIA),1,0.001,98.55,,,,,pendiente_revision
UNIVERSIDAD MARISTA DE GUADALAJARA,1,0.001,98.55,,,,,pendiente_revision
CENTRO NACIONAL DE ASISTENCIA TECNICA A LA INDUSTRIA,1,0.001,98.55,,,,,pendiente_revision
COLSANITAS CLINICENTRO CEDRO BOLIVAR,1,0.001,98.55,,,,,pendiente_revision
ABOGATO JURIDICO SAS,1,0.001,98.55,,,,,pendiente_revision
UNIVERISDAD DE PARIS I LA SORBONA,1,0.001,98.55,,,,,pendiente_revision
SUCROMILES S A,1,0.001,98.56,,,,,pendiente_revision
ASAYMA SAS,1,0.001,98.56,,,,,pendiente_revision
UNIVERSIDAD DE PERPIGNAN,1,0.001,98.56,,,,,pendiente_revision
OFICINA DE ABOGADOS,1,0.001,98.56,,,,,pendiente_revision
MURDOCH CHILDRENS RESEARCH INSTITUTE,1,0.001,98.56,,,,,pendiente_revision
NUCLEO DE MICROCOPIA Y MICROANALISIS,1,0.001,98.56,,,,,pendiente_revision
FUNDACION PARA LA FORMACION Y EL EMPLEO,1,0.001,98.56,,,,,pendiente_revision
PROMOTORA FERROCARRIL DE ANTIOQUIA S A S,1,0.001,98.56,,,,,pendiente_revision
D VIDA E U,1,0.001,98.56,,,,,pendiente_revision
POLITECNICO LOS ALPES,1,0.001,98.56,,,,,pendiente_revision
ULULA OFTALMOLOGIA VETERINARIA,1,0.001,98.57,,,,,pendiente_revision
UNIVERSIDADE FEDERAL DO ABC UFABC,1,0.001,98.57,,,,,pendiente_revision
RYERSON UNIVERSITY,1,0.001,98.57,,,,,pendiente_revision
PARQUES NACIONALES NATURALES DE COLOMBIA (UNIDAD ADMINISTRATIVA DE PARQUES NACIONALES NATURALES DIRECCION TERRITORIAL CARIBE),1,0.001,98.57,,,,,pendiente_revision
UNIVERSIDADE FEDERAL DO PARA,1,0.001,98.57,,,,,pendiente_revision
COLEGIO SANTOS APOSTOLES,1,0.001,98.57,,,,,pendiente_revision
INSTITUTO PARA LA INVESTIGACION EN CIENCIAS BIOMEDICAS SCI HELP S A S,1,0.001,98.57,,,,,pendiente_revision
FUNDACION TERRICOLA,1,0.001,98.57,,,,,pendiente_revision
CGIAR RESEARCH PROGRAM ON CLIMATE CHANGE AGRICULTURE AND FOOD SECURITY,1,0.001,98.57,,,,,pendiente_revision
SOUTHERN FEDERAL UNIVERSITY,1,0.001,98.57,,,,,pendiente_revision
ASOCIACION DE AUTORIDADES INDIGENAS DE LOS PASTOS,1,0.001,98.58,,,,,pendiente_revision
UNIVERSITY OF ICELAND,1,0.001,98.58,,,,,pendiente_revision
CARGILL ANIMAL NUTRITION,1,0.001,98.58,,,,,pendiente_revision
CONSULTORIO PRIVADO,1,0.001,98.58,,,,,pendiente_revision
TYCO SERVICES S A (ADT COLOMBIA),1,0.001,98.58,,,,,pendiente_revision
INGENIERA STRYCON LTDA,1,0.001,98.58,,,,,pendiente_revision
FUNDACION PARA EL ANALISIS DE LA SEGURIDAD Y LA ATENCION A POBLACIONES,1,0.001,98.58,,,,,pendiente_revision
OFICINA DE ARQUITECTURA SAS,1,0.001,98.58,,,,,pendiente_revision
UNIDAD ADMINISTRATIVA DE PARQUES NACIONALES NATURALES DIRECCION TERRITORIAL CARIBE,1,0.001,98.58,,,,,pendiente_revision
S S TECNOLOGIA Y SERVICIO,1,0.001,98.58,,,,,pendiente_revision
INSTITUCION EDUCATIVA LA MERCED,1,0.001,98.59,,,,,pendiente_revision
SYNERGY RESEARCH Y DEVELOPMENT GROUP,1,0.001,98.59,,,,,pendiente_revision
INSTITUTO NACIONAL DE PESQUISAS DA AMAZONIA,1,0.001,98.59,,,,,pendiente_revision
I3NET S A S,1,0.001,98.59,,,,,pendiente_revision
COLSEGUROS,1,0.001,98.59,,,,,pendiente_revision
MINISTERIO DE EDUCACION,1,0.001,98.59,,,,,pendiente_revision
AEQUOLEX ASESORIA JURIDICA,1,0.001,98.59,,,,,pendiente_revision
SENA CENTRO DE SERVICIOS Y GESTION EMPRESARIAL MEDELLIN (SERVICIO NACIONAL DE APRENDIZAJE SENA),1,0.001,98.59,,,,,pendiente_revision
UNIDAD ESPECIALIZADA EN REHABILITACION ORAL,1,0.001,98.59,,,,,pendiente_revision
IPS RODRIGO BOTERO SAS,1,0.001,98.59,,,,,pendiente_revision
SOCIEDAD MEXICANA DE BIOTECNOLOGIA Y BIOINGENIERIA,1,0.001,98.6,,,,,pendiente_revision
ECONOMETRIA CONSUTORES,1,0.001,98.6,,,,,pendiente_revision
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,1,0.001,98.6,,,,,pendiente_revision
FUNDEUIS,1,0.001,98.6,,,,,pendiente_revision
CENTRO DE FRACTURAS Y LESIONES DEPORTIVAS,1,0.001,98.6,,,,,pendiente_revision
SENA TECNOPARQUES,1,0.001,98.6,,,,,pendiente_revision
MALIK ON MANAGEMENT,1,0.001,98.6,,,,,pendiente_revision
ACADEMIA VILLA DANZA,1,0.001,98.6,,,,,pendiente_revision
INSTITUCION EDUCATIVA DISTRITAL SIMON RODRIGUEZ,1,0.001,98.6,,,,,pendiente_revision
BIOHIDROINGENIERIA SAS,1,0.001,98.6,,,,,pendiente_revision
CENTRO COLOMBIANO DE MEDICINA BASADA EN LA EVIDENCIA,1,0.001,98.61,,,,,pendiente_revision
UNIVERSITY OF TENNESSEE KNOXVILLE,1,0.001,98.61,,,,,pendiente_revision
CENTRO DE INVESTIGACION INNOVACION Y DESARROLLO,1,0.001,98.61,,,,,pendiente_revision
EMPRESA SOCIAL DEL ESTADO CARMEN EMILIA OSPINA,1,0.001,98.61,,,,,pendiente_revision
COINS S A S,1,0.001,98.61,,,,,pendiente_revision
LABORATORIO DE VIROLOGIA INSTITUTO NACIONAL DE SALUD,1,0.001,98.61,,,,,pendiente_revision
BIOPARQUE LA RESERVA,1,0.001,98.61,,,,,pendiente_revision
ESCUELA DE INFANTERIA,1,0.001,98.61,,,,,pendiente_revision
UNIVESITY OF MEMPHIS,1,0.001,98.61,,,,,pendiente_revision
UNIVERSITE GRENOBLE ALPES,1,0.001,98.61,,,,,pendiente_revision
UNIVERSIDAD NACIONAL NACIONAL ABIERTA Y A DISTANCIA UNAD SEDE SAHAGUN (UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA),1,0.001,98.62,,,,,pendiente_revision
SECRETARIA DEPARTAMENTAL DE SALUD DEL CAUCA,1,0.001,98.62,,,,,pendiente_revision
